"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,156.643781211507,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q3","Q3-1994","IDX","Index","0","Units",,,155.995591941622,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1994-Q4","Q4-1994","IDX","Index","0","Units",,,155.451434760575,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995","1995","IDX","Index","0","Units",,,153.854050796906,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q1","Q1-1995","IDX","Index","0","Units",,,154.948703108992,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q2","Q2-1995","IDX","Index","0","Units",,,154.200393838764,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q3","Q3-1995","IDX","Index","0","Units",,,153.514785035752,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1995-Q4","Q4-1995","IDX","Index","0","Units",,,152.752321204115,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996","1996","IDX","Index","0","Units",,,151.015882794296,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q1","Q1-1996","IDX","Index","0","Units",,,152.025259931904,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q2","Q2-1996","IDX","Index","0","Units",,,151.297936194512,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q3","Q3-1996","IDX","Index","0","Units",,,150.606515799671,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1996-Q4","Q4-1996","IDX","Index","0","Units",,,150.133819251096,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997","1997","IDX","Index","0","Units",,,148.902200810886,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q1","Q1-1997","IDX","Index","0","Units",,,149.660194921975,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q2","Q2-1997","IDX","Index","0","Units",,,149.157689209348,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q3","Q3-1997","IDX","Index","0","Units",,,148.664108031604,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1997-Q4","Q4-1997","IDX","Index","0","Units",,,148.126811080618,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998","1998","IDX","Index","0","Units",,,146.388019130394,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q1","Q1-1998","IDX","Index","0","Units",,,147.570785043813,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q2","Q2-1998","IDX","Index","0","Units",,,146.872283552937,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q3","Q3-1998","IDX","Index","0","Units",,,146.164337220109,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1998-Q4","Q4-1998","IDX","Index","0","Units",,,144.944670704718,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999","1999","IDX","Index","0","Units",,,141.803194239911,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q1","Q1-1999","IDX","Index","0","Units",,,143.696369574084,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q2","Q2-1999","IDX","Index","0","Units",,,142.447385444981,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q3","Q3-1999","IDX","Index","0","Units",,,141.176956406014,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","1999-Q4","Q4-1999","IDX","Index","0","Units",,,139.892065534563,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000","2000","IDX","Index","0","Units",,,136.468777379066,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q1","Q1-2000","IDX","Index","0","Units",,,138.568483665006,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q2","Q2-2000","IDX","Index","0","Units",,,137.186574145152,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q3","Q3-2000","IDX","Index","0","Units",,,135.771637243358,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2000-Q4","Q4-2000","IDX","Index","0","Units",,,134.348414462748,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001","2001","IDX","Index","0","Units",,,130.455304315407,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q1","Q1-2001","IDX","Index","0","Units",,,132.88960806878,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q2","Q2-2001","IDX","Index","0","Units",,,131.293346263964,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q3","Q3-2001","IDX","Index","0","Units",,,129.674687786594,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2001-Q4","Q4-2001","IDX","Index","0","Units",,,127.963575142289,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002","2002","IDX","Index","0","Units",,,123.494978236555,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q1","Q1-2002","IDX","Index","0","Units",,,126.236229816245,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q2","Q2-2002","IDX","Index","0","Units",,,124.427935141014,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q3","Q3-2002","IDX","Index","0","Units",,,122.626687486857,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2002-Q4","Q4-2002","IDX","Index","0","Units",,,120.689060502105,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003","2003","IDX","Index","0","Units",,,115.854400433404,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q1","Q1-2003","IDX","Index","0","Units",,,118.764845684553,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q2","Q2-2003","IDX","Index","0","Units",,,116.787671434486,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q3","Q3-2003","IDX","Index","0","Units",,,114.86962812191,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2003-Q4","Q4-2003","IDX","Index","0","Units",,,112.995456492668,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004","2004","IDX","Index","0","Units",,,108.788868463976,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q1","Q1-2004","IDX","Index","0","Units",,,111.153315809844,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q2","Q2-2004","IDX","Index","0","Units",,,109.489763765194,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q3","Q3-2004","IDX","Index","0","Units",,,107.933356832358,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2004-Q4","Q4-2004","IDX","Index","0","Units",,,106.579037448509,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005","2005","IDX","Index","0","Units",,,103.489121726163,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q1","Q1-2005","IDX","Index","0","Units",,,105.218691482628,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q2","Q2-2005","IDX","Index","0","Units",,,103.921178233726,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q3","Q3-2005","IDX","Index","0","Units",,,102.773858733276,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2005-Q4","Q4-2005","IDX","Index","0","Units",,,102.04275845502,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006","2006","IDX","Index","0","Units",,,100.405871819368,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q1","Q1-2006","IDX","Index","0","Units",,,101.236741034094,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q2","Q2-2006","IDX","Index","0","Units",,,100.502669560915,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q3","Q3-2006","IDX","Index","0","Units",,,99.9510958725044,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2006-Q4","Q4-2006","IDX","Index","0","Units",,,99.9329808099584,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007","2007","IDX","Index","0","Units",,,99.4040248159195,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007-Q1","Q1-2007","IDX","Index","0","Units",,,99.7458996350893,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007-Q2","Q2-2007","IDX","Index","0","Units",,,99.3848200783834,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007-Q3","Q3-2007","IDX","Index","0","Units",,,99.2459446102325,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2007-Q4","Q4-2007","IDX","Index","0","Units",,,99.239434939973,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,99.8519484574517,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,99.063708907076,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,102.513028604199,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,100.304048182028,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,97.5270081365039,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,93.9785000000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,94.6152822831796,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,93.3387999386467,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,93.948858760847,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,94.011059017327,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,95.3412500000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,94.9574377177121,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,95.3164540637079,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,95.1949278060858,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,95.8961804124946,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,95.4210000000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,95.6849909616027,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,95.5226218043181,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2011-Q3","Q3-2011","IDX","Index","0","Units",,,95.569245398666,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2011-Q4","Q4-2011","IDX","Index","0","Units",,,94.9071418354137,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2012","2012","IDX","Index","0","Units",,,94.5877500000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2012-Q1","Q1-2012","IDX","Index","0","Units",,,95.095191975042,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2012-Q2","Q2-2012","IDX","Index","0","Units",,,94.3759780505309,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2012-Q3","Q3-2012","IDX","Index","0","Units",,,94.2473125234156,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2012-Q4","Q4-2012","IDX","Index","0","Units",,,94.6325174510118,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2013","2013","IDX","Index","0","Units",,,96.1480000000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2013-Q1","Q1-2013","IDX","Index","0","Units",,,94.4436365269988,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2013-Q2","Q2-2013","IDX","Index","0","Units",,,96.0006804069794,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2013-Q3","Q3-2013","IDX","Index","0","Units",,,96.6463771769855,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2013-Q4","Q4-2013","IDX","Index","0","Units",,,97.5013058890367,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2014","2014","IDX","Index","0","Units",,,97.6477500000001,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2014-Q1","Q1-2014","IDX","Index","0","Units",,,97.1949229119805,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2014-Q2","Q2-2014","IDX","Index","0","Units",,,97.3332232693557,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2014-Q3","Q3-2014","IDX","Index","0","Units",,,97.6760610951987,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2014-Q4","Q4-2014","IDX","Index","0","Units",,,98.3867927234656,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2015","2015","IDX","Index","0","Units",,,100,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2015-Q1","Q1-2015","IDX","Index","0","Units",,,99.2310379219656,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.6763363328204,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2015-Q3","Q3-2015","IDX","Index","0","Units",,,100.548083529952,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2015-Q4","Q4-2015","IDX","Index","0","Units",,,100.544542215262,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2016","2016","IDX","Index","0","Units",,,102.21275,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2016-Q1","Q1-2016","IDX","Index","0","Units",,,100.619657709874,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2016-Q2","Q2-2016","IDX","Index","0","Units",,,102.563475965203,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2016-Q3","Q3-2016","IDX","Index","0","Units",,,102.386717847107,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2016-Q4","Q4-2016","IDX","Index","0","Units",,,103.281148477816,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017","2017","IDX","Index","0","Units",,,104.80425,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q1","Q1-2017","IDX","Index","0","Units",,,104.359952782012,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q2","Q2-2017","IDX","Index","0","Units",,,104.566860622268,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q3","Q3-2017","IDX","Index","0","Units",,,105.074661787619,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2017-Q4","Q4-2017","IDX","Index","0","Units",,,105.215524808101,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018","2018","IDX","Index","0","Units",,,106.84425,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q1","Q1-2018","IDX","Index","0","Units",,,105.899323254602,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q2","Q2-2018","IDX","Index","0","Units",,,106.505940913638,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q3","Q3-2018","IDX","Index","0","Units",,,107.089246194598,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2018-Q4","Q4-2018","IDX","Index","0","Units",,,107.882489637163,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2019","2019","IDX","Index","0","Units",,,108.549750000341,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2019-Q1","Q1-2019","IDX","Index","0","Units",,,108.317515660751,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2019-Q2","Q2-2019","IDX","Index","0","Units",,,108.487972503214,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2019-Q3","Q3-2019","IDX","Index","0","Units",,,108.522877827937,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2019-Q4","Q4-2019","IDX","Index","0","Units",,,108.870634009463,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2020-Q1","Q1-2020","IDX","Index","0","Units",,,107.851314814841,,
"JPN","Japan","HPI","Nominal house price indices, s.a.","2020-Q2","Q2-2020","IDX","Index","0","Units",,,108.247568619805,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2008","2008","IDX","Index","0","Units",,,107.808350457467,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2008-Q1","Q1-2008","IDX","Index","0","Units",,,104.656610469764,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2008-Q2","Q2-2008","IDX","Index","0","Units",,,108.441689915259,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2008-Q3","Q3-2008","IDX","Index","0","Units",,,109.415325849464,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2008-Q4","Q4-2008","IDX","Index","0","Units",,,108.719775595381,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2009","2009","IDX","Index","0","Units",,,102.745108581462,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2009-Q1","Q1-2009","IDX","Index","0","Units",,,105.564438942366,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2009-Q2","Q2-2009","IDX","Index","0","Units",,,102.332115972951,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2009-Q3","Q3-2009","IDX","Index","0","Units",,,102.067744063677,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2009-Q4","Q4-2009","IDX","Index","0","Units",,,101.016135346854,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2010","2010","IDX","Index","0","Units",,,100.486485541195,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2010-Q1","Q1-2010","IDX","Index","0","Units",,,101.123072315119,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2010-Q2","Q2-2010","IDX","Index","0","Units",,,100.678039836125,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2010-Q3","Q3-2010","IDX","Index","0","Units",,,100.236576942077,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2010-Q4","Q4-2010","IDX","Index","0","Units",,,99.9082530714598,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2011","2011","IDX","Index","0","Units",,,98.8217636481516,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2011-Q1","Q1-2011","IDX","Index","0","Units",,,99.6975412250841,,
"CZE","Czech Republic","RHP","Real house price indices, s.a.","2011-Q2","Q2-2011","IDX","Index","0","Units",,,99.6201835798403,,
